(-0.40611, 0.28087, 2.30488)
(-0.40115, 0.27921, 2.30408)
(-0.39783, 0.27832, 2.30307)
(-0.39866, 0.27750, 2.30460)
(-0.39680, 0.27801, 2.30859)
(-0.39281, 0.27863, 2.31081)
(-0.39246, 0.27843, 2.31053)
(-0.39209, 0.27810, 2.31034)
(-0.39208, 0.27809, 2.31034)
(-0.39182, 0.27794, 2.31039)
(-0.39179, 0.27793, 2.31037)
(-0.38858, 0.27349, 2.30443)
(-0.38858, 0.27349, 2.30443)
(-0.38858, 0.27349, 2.30443)
(-0.38462, 0.27515, 2.30488)
(-0.38462, 0.27515, 2.30488)
(-0.38462, 0.27515, 2.30488)
(-0.38354, 0.27525, 2.30480)
(-0.37694, 0.27951, 2.30528)
(-0.37487, 0.27772, 2.30770)
(-0.37293, 0.27595, 2.30842)
(-0.37274, 0.27598, 2.30826)
(-0.37274, 0.27598, 2.30826)
(-0.36773, 0.27902, 2.31687)
(-0.36761, 0.27814, 2.31554)
(-0.36684, 0.27559, 2.31474)
(-0.36856, 0.27662, 2.31344)
(-0.36856, 0.27662, 2.31340)
(-0.36855, 0.27661, 2.31341)
(-0.36868, 0.27573, 2.31143)
(-0.36867, 0.27626, 2.30987)
(-0.36958, 0.28083, 2.31484)
(-0.36990, 0.27901, 2.31386)
(-0.36985, 0.27900, 2.31381)
(-0.36960, 0.27930, 2.31287)
(-0.36950, 0.27717, 2.31081)
(-0.36725, 0.27649, 2.31312)
(-0.36725, 0.27648, 2.31312)
(-0.36725, 0.27648, 2.31312)
(-0.36726, 0.27647, 2.31312)
(-0.36739, 0.27649, 2.31309)
(-0.37665, 0.28553, 2.31825)
(-0.37667, 0.28552, 2.31822)
(-0.38623, 0.28264, 2.31219)
(-0.39142, 0.28300, 2.31109)
(-0.39995, 0.28523, 2.30400)
(-0.40012, 0.28526, 2.30405)
(-0.41147, 0.28513, 2.31104)
(-0.41596, 0.28538, 2.30947)
(-0.42491, 0.28474, 2.29945)
(-0.43108, 0.28593, 2.29920)
(-0.44786, 0.28534, 2.29338)
(-0.46009, 0.29198, 2.30009)
(-0.46520, 0.28596, 2.29567)
(-0.46798, 0.28642, 2.29481)
(-0.47612, 0.28815, 2.28989)
(-0.48070, 0.29011, 2.28782)
(-0.48575, 0.28563, 2.28556)
(-0.49695, 0.28591, 2.28074)
(-0.50261, 0.28587, 2.27840)
(-0.51092, 0.28531, 2.27882)
(-0.51095, 0.28531, 2.27882)
(-0.52475, 0.28099, 2.27974)
(-0.52476, 0.28099, 2.27975)
(-0.53272, 0.28169, 2.28528)
(-0.53560, 0.28038, 2.28365)
(-0.53560, 0.28038, 2.28365)
(-0.53772, 0.28035, 2.28568)
(-0.53767, 0.28034, 2.28567)
(-0.53685, 0.27962, 2.28372)
(-0.53371, 0.28011, 2.28737)
(-0.53334, 0.28058, 2.28738)
(-0.53348, 0.27983, 2.28793)
(-0.53382, 0.27989, 2.28712)
(-0.52994, 0.28148, 2.28503)
(-0.53068, 0.27952, 2.28906)
(-0.52864, 0.27908, 2.28421)
(-0.52864, 0.27908, 2.28421)
(-0.53274, 0.27945, 2.27651)
(-0.53293, 0.27907, 2.27751)
(-0.53294, 0.27907, 2.27750)
(-0.53950, 0.27964, 2.27530)
(-0.54687, 0.28083, 2.27718)
(-0.54689, 0.28083, 2.27715)
(-0.55559, 0.28439, 2.27184)
(-0.56235, 0.28008, 2.26570)
(-0.57313, 0.27418, 2.26046)
(-0.58329, 0.27185, 2.25318)
(-0.59379, 0.27042, 2.25338)
(-0.60519, 0.27007, 2.25125)
(-0.63079, 0.27581, 2.25636)
(-0.64437, 0.27062, 2.24955)
(-0.65557, 0.26343, 2.24239)
(-0.66812, 0.25998, 2.24258)
(-0.68655, 0.26030, 2.25087)
(-0.69761, 0.26011, 2.25055)
(-0.71199, 0.25702, 2.25169)
(-0.71771, 0.25225, 2.24627)
(-0.72871, 0.24715, 2.24600)
(-0.73422, 0.24244, 2.24585)
(-0.74158, 0.24039, 2.24879)
(-0.74508, 0.23886, 2.24686)
(-0.74833, 0.23586, 2.24629)
(-0.75158, 0.23325, 2.24433)
(-0.75827, 0.23526, 2.24966)
(-0.75966, 0.23467, 2.25302)
(-0.76011, 0.23434, 2.25048)
(-0.75915, 0.23278, 2.24901)
(-0.76401, 0.23338, 2.25229)
(-0.76355, 0.23166, 2.25214)
(-0.76144, 0.23189, 2.25220)
(-0.76116, 0.22971, 2.24696)
(-0.76423, 0.23303, 2.25114)
(-0.76115, 0.23609, 2.25520)
(-0.76107, 0.23524, 2.25547)
(-0.76088, 0.23596, 2.25491)
(-0.76107, 0.23652, 2.25335)
(-0.75952, 0.23643, 2.25309)
(-0.75886, 0.23587, 2.25231)
(-0.75993, 0.23259, 2.25186)
(-0.75941, 0.23264, 2.25137)
(-0.76086, 0.23123, 2.25266)
(-0.76085, 0.23123, 2.25265)
(-0.76098, 0.23641, 2.25623)
(-0.76193, 0.23629, 2.25662)
(-0.75991, 0.23587, 2.25583)
(-0.75967, 0.23589, 2.25558)
(-0.76166, 0.23347, 2.25153)
(-0.76079, 0.23241, 2.25317)
(-0.76057, 0.22828, 2.25202)
(-0.76030, 0.22742, 2.25414)
(-0.76346, 0.23089, 2.25362)
(-0.76039, 0.23109, 2.25315)
(-0.76096, 0.22994, 2.24966)
(-0.76080, 0.22996, 2.24970)
(-0.76129, 0.23278, 2.25362)
(-0.76118, 0.23273, 2.25354)
(-0.76177, 0.23213, 2.25419)
(-0.76105, 0.23766, 2.25845)
(-0.76064, 0.23244, 2.25501)
(-0.76074, 0.23460, 2.25403)
(-0.76154, 0.23097, 2.25338)
(-0.76321, 0.22961, 2.25313)
(-0.76319, 0.22961, 2.25312)
(-0.76090, 0.23281, 2.25351)
(-0.76496, 0.23323, 2.25612)
(-0.76134, 0.23343, 2.25466)
(-0.76134, 0.23343, 2.25466)
(-0.76131, 0.23344, 2.25462)
(-0.76393, 0.23192, 2.25438)
(-0.76260, 0.22974, 2.25468)
(-0.76193, 0.22867, 2.25047)
(-0.76335, 0.22753, 2.25193)
(-0.76291, 0.22822, 2.25491)
(-0.76147, 0.22758, 2.24997)
(-0.76062, 0.22846, 2.24998)
(-0.76024, 0.22757, 2.25016)
(-0.75522, 0.22714, 2.24639)
(-0.75107, 0.22786, 2.24911)
(-0.74548, 0.23177, 2.24986)
(-0.74046, 0.23325, 2.24725)
(-0.74043, 0.23327, 2.24725)
(-0.72814, 0.24153, 2.24726)
(-0.71947, 0.24963, 2.24586)
(-0.71396, 0.25454, 2.24525)
(-0.70331, 0.25733, 2.25197)
(-0.68680, 0.26711, 2.25055)
(-0.67200, 0.26468, 2.23961)
(-0.65566, 0.26317, 2.23691)
(-0.64529, 0.27007, 2.23848)
(-0.62796, 0.27556, 2.24161)
(-0.61626, 0.27858, 2.24059)
(-0.60517, 0.27718, 2.23907)
(-0.59996, 0.27866, 2.23698)
(-0.57719, 0.27723, 2.23448)
(-0.56774, 0.28013, 2.23640)
(-0.55827, 0.28375, 2.24092)
(-0.55295, 0.28430, 2.24272)
(-0.54653, 0.28450, 2.24247)
(-0.54202, 0.28288, 2.24519)
(-0.53690, 0.28074, 2.24353)
(-0.53425, 0.28045, 2.24132)
(-0.53116, 0.28054, 2.24239)
(-0.52066, 0.27714, 2.24271)
(-0.51948, 0.27713, 2.24334)
(-0.51749, 0.27580, 2.24438)
(-0.51744, 0.27580, 2.24440)
(-0.51744, 0.27580, 2.24440)
(-0.51744, 0.27580, 2.24440)
(-0.51574, 0.27533, 2.24632)
(-0.51299, 0.27552, 2.24858)
(-0.51182, 0.27567, 2.25127)
(-0.51188, 0.27567, 2.25130)
(-0.51188, 0.27567, 2.25130)
(-0.51307, 0.27529, 2.25248)
(-0.51200, 0.27471, 2.25807)
(-0.51323, 0.27577, 2.25533)
(-0.51381, 0.27600, 2.25235)
(-0.51388, 0.27508, 2.25371)
(-0.51365, 0.27485, 2.25882)
(-0.51464, 0.27752, 2.26638)
(-0.51227, 0.27810, 2.26961)
(-0.51373, 0.27816, 2.27850)
(-0.51464, 0.27906, 2.28522)
(-0.51906, 0.28076, 2.29405)
(-0.52364, 0.28052, 2.30423)
(-0.52561, 0.28001, 2.31239)
(-0.53091, 0.27763, 2.32672)
(-0.52900, 0.27728, 2.33625)
(-0.53561, 0.27598, 2.34749)
(-0.53784, 0.27507, 2.35459)
(-0.54200, 0.27380, 2.35907)
(-0.54501, 0.27101, 2.36973)
(-0.54492, 0.26955, 2.36793)
(-0.54465, 0.26716, 2.36939)
(-0.54664, 0.26227, 2.37468)
(-0.54663, 0.26228, 2.37465)
(-0.54656, 0.26229, 2.37459)
(-0.54281, 0.26124, 2.37826)
(-0.54355, 0.25923, 2.38468)
(-0.54345, 0.26006, 2.38379)
(-0.54346, 0.26006, 2.38379)
(-0.54539, 0.26009, 2.38651)
(-0.54399, 0.25986, 2.38727)
(-0.54358, 0.26018, 2.38563)
(-0.54362, 0.26019, 2.38555)
(-0.54555, 0.26126, 2.38643)
(-0.54427, 0.26078, 2.38655)
(-0.54438, 0.26078, 2.38643)
(-0.54438, 0.26079, 2.38643)
(-0.54536, 0.26060, 2.38714)
(-0.54584, 0.26039, 2.38617)
(-0.54363, 0.26019, 2.38918)
(-0.54539, 0.26141, 2.38581)
(-0.54498, 0.26142, 2.38595)
(-0.54552, 0.26172, 2.38806)
(-0.54585, 0.26122, 2.38852)
(-0.54672, 0.26191, 2.38686)
(-0.54648, 0.26279, 2.38891)
(-0.54553, 0.26239, 2.38974)
(-0.54359, 0.26093, 2.38428)
(-0.54289, 0.26122, 2.38863)
(-0.54292, 0.26123, 2.38861)
(-0.54358, 0.26114, 2.39081)
(-0.54367, 0.26117, 2.39056)
(-0.54427, 0.26098, 2.39075)
(-0.54589, 0.26323, 2.39317)
(-0.54589, 0.26323, 2.39316)
(-0.54589, 0.26323, 2.39316)
(-0.54601, 0.26320, 2.39270)
(-0.54601, 0.26320, 2.39270)
(-0.54601, 0.26320, 2.39270)
(-0.54601, 0.26320, 2.39270)
(-0.54601, 0.26320, 2.39270)
(-0.54601, 0.26320, 2.39270)
(-0.54601, 0.26320, 2.39270)
(-0.54596, 0.26321, 2.39271)
(-0.54594, 0.26319, 2.39269)
(-0.54594, 0.26319, 2.39269)
(-0.54606, 0.26317, 2.39266)
(-0.54606, 0.26317, 2.39266)
(-0.54606, 0.26316, 2.39266)
(-0.54606, 0.26316, 2.39266)
(-0.54971, 0.26706, 2.39822)
(-0.54683, 0.26373, 2.40157)
(-0.54340, 0.26023, 2.38972)
(-0.54340, 0.26023, 2.38971)
(-0.54340, 0.26023, 2.38971)
(-0.54340, 0.26023, 2.38971)
(-0.54340, 0.26023, 2.38971)
(-0.54340, 0.26023, 2.38971)
(-0.54340, 0.26023, 2.38971)
(-0.54340, 0.26023, 2.38971)
(-0.54340, 0.26023, 2.38971)
(-0.54340, 0.26023, 2.38971)
(-0.54360, 0.27204, 2.35921)
(-0.54360, 0.27204, 2.35921)
(-0.54360, 0.27204, 2.35921)
(-0.53690, 0.27522, 2.33000)
(-0.53498, 0.27788, 2.31144)
(-0.53497, 0.27789, 2.31137)
(-0.52962, 0.27643, 2.28223)
(-0.52959, 0.27646, 2.28205)
(-0.52302, 0.27656, 2.26587)
(-0.52195, 0.27340, 2.25594)
(-0.52195, 0.27340, 2.25593)
(-0.51880, 0.27230, 2.24327)
(-0.51998, 0.27162, 2.23828)
(-0.51997, 0.27163, 2.23825)
(-0.51997, 0.27163, 2.23825)
(-0.51997, 0.27163, 2.23825)
(-0.51844, 0.27095, 2.23695)
(-0.51846, 0.27095, 2.23689)
(-0.51782, 0.27075, 2.23389)
(-0.51782, 0.27075, 2.23389)
(-0.51782, 0.27075, 2.23389)
(-0.51629, 0.26991, 2.23577)
(-0.51629, 0.26991, 2.23577)
(-0.51679, 0.26786, 2.23954)
(-0.51679, 0.26786, 2.23954)
(-0.51679, 0.26786, 2.23954)
(-0.51679, 0.26786, 2.23954)
(-0.51821, 0.27042, 2.24185)
(-0.51865, 0.26955, 2.24128)
(-0.51865, 0.26955, 2.24127)
(-0.51888, 0.27054, 2.24277)
(-0.51889, 0.27054, 2.24277)
(-0.51889, 0.27054, 2.24277)
(-0.51889, 0.27054, 2.24277)
(-0.51889, 0.27054, 2.24277)
(-0.51889, 0.27054, 2.24277)
(-0.51889, 0.27054, 2.24277)
(-0.51889, 0.27054, 2.24277)
(-0.51889, 0.27054, 2.24277)
(-0.51889, 0.27054, 2.24277)
(-0.51889, 0.27054, 2.24277)
(-0.51889, 0.27054, 2.24277)
(-0.51815, 0.27055, 2.24439)
(-0.51815, 0.27055, 2.24439)
(-0.51815, 0.27055, 2.24439)
(-0.51815, 0.27055, 2.24439)
(-0.51815, 0.27055, 2.24439)
(-0.51815, 0.27055, 2.24439)
(-0.51815, 0.27055, 2.24439)
(-0.51815, 0.27055, 2.24439)
(-0.51815, 0.27055, 2.24439)
(-0.51815, 0.27055, 2.24439)
(-0.51815, 0.27055, 2.24439)
(-0.51815, 0.27055, 2.24439)
(-0.51815, 0.27055, 2.24439)
(-0.51815, 0.27055, 2.24439)
(-0.51815, 0.27055, 2.24439)
(-0.51815, 0.27055, 2.24439)
(-0.51815, 0.27055, 2.24439)
(-0.51815, 0.27055, 2.24439)
(-0.51723, 0.26986, 2.24514)
(-0.51520, 0.27058, 2.24701)
(-0.51527, 0.27046, 2.24686)
(-0.51531, 0.27044, 2.24687)
(-0.51531, 0.27044, 2.24687)
(-0.51598, 0.26726, 2.24559)
(-0.51598, 0.26726, 2.24559)
(-0.51598, 0.26726, 2.24559)
(-0.51504, 0.26801, 2.24718)
(-0.51505, 0.26794, 2.24696)
(-0.51505, 0.26794, 2.24695)
(-0.51504, 0.26784, 2.24680)
(-0.51605, 0.27042, 2.24724)
(-0.51592, 0.26931, 2.24757)
(-0.51592, 0.26931, 2.24757)
(-0.51592, 0.26931, 2.24757)
(-0.51592, 0.26931, 2.24757)
(-0.51592, 0.26931, 2.24757)
(-0.51592, 0.26931, 2.24757)
(-0.51592, 0.26931, 2.24757)
(-0.51596, 0.26934, 2.24753)
(-0.51596, 0.26934, 2.24753)
(-0.51596, 0.26934, 2.24753)
(-0.51596, 0.26934, 2.24753)
(-0.51899, 0.26261, 2.25450)
(-0.51801, 0.26735, 2.25175)
(-0.51801, 0.26735, 2.25175)
(-0.51801, 0.26735, 2.25175)
(-0.51801, 0.26735, 2.25175)
(-0.51800, 0.26736, 2.25171)
(-0.51800, 0.26736, 2.25171)
(-0.51800, 0.26736, 2.25171)
(-0.51800, 0.26736, 2.25171)
(-0.51800, 0.26736, 2.25171)
(-0.51800, 0.26736, 2.25171)
(-0.51800, 0.26736, 2.25171)
(-0.51704, 0.27075, 2.25028)
(-0.51704, 0.27074, 2.25027)
(-0.51704, 0.27074, 2.25027)
(-0.51704, 0.27074, 2.25027)
(-0.51860, 0.27087, 2.24784)
(-0.51860, 0.27086, 2.24784)
(-0.51860, 0.27086, 2.24784)
(-0.51857, 0.27018, 2.24767)
(-0.51857, 0.27017, 2.24767)
(-0.51759, 0.26909, 2.25179)
(-0.51618, 0.26946, 2.24851)
(-0.51620, 0.26941, 2.24840)
(-0.51620, 0.26941, 2.24840)
(-0.51620, 0.26941, 2.24840)
(-0.51620, 0.26941, 2.24840)
(-0.51620, 0.26941, 2.24840)
(-0.51727, 0.27108, 2.25111)
(-0.51724, 0.27107, 2.25105)
