(-0.01009, 0.22366, 0.86438)
(-0.01008, 0.22336, 0.86365)
(-0.01006, 0.22282, 0.86530)
(-0.00992, 0.22285, 0.86471)
(-0.01008, 0.22288, 0.86488)
(-0.01159, 0.22425, 0.86561)
(-0.01049, 0.22393, 0.86582)
(-0.01361, 0.22333, 0.86577)
(-0.01305, 0.22431, 0.86547)
(-0.01208, 0.22380, 0.86415)
(-0.00987, 0.22146, 0.86231)
(-0.01000, 0.22133, 0.86391)
(-0.00932, 0.22177, 0.86405)
(-0.01236, 0.22168, 0.86466)
(-0.01163, 0.22105, 0.86547)
(-0.00987, 0.22006, 0.86476)
(-0.01004, 0.22065, 0.86624)
(-0.00988, 0.22500, 0.86913)
(-0.00928, 0.22532, 0.87052)
(-0.00899, 0.22507, 0.87151)
(-0.00879, 0.22435, 0.87259)
(-0.00868, 0.22434, 0.87441)
(-0.00516, 0.22104, 0.87186)
(-0.00706, 0.22442, 0.87515)
(-0.00886, 0.22424, 0.87708)
(-0.00886, 0.22424, 0.87708)
(-0.00946, 0.22505, 0.87773)
(-0.00947, 0.22505, 0.87773)
(-0.00947, 0.22505, 0.87774)
(-0.00947, 0.22505, 0.87774)
(-0.01111, 0.22483, 0.87885)
(-0.01146, 0.22535, 0.87967)
(-0.01157, 0.22476, 0.88043)
(-0.01213, 0.22530, 0.88008)
(-0.01213, 0.22530, 0.88009)
(-0.01112, 0.22527, 0.88314)
(-0.01111, 0.22529, 0.88314)
(-0.01071, 0.22558, 0.88327)
(-0.01066, 0.22629, 0.88346)
(-0.01064, 0.22631, 0.88346)
(-0.01053, 0.22648, 0.88370)
(-0.01092, 0.22655, 0.88459)
(-0.01092, 0.22655, 0.88459)
(-0.01092, 0.22655, 0.88459)
(-0.01091, 0.22658, 0.88420)
(-0.01091, 0.22658, 0.88420)
(-0.01074, 0.22635, 0.88337)
(-0.01074, 0.22635, 0.88338)
(-0.01074, 0.22635, 0.88338)
(-0.01065, 0.22652, 0.88352)
(-0.01093, 0.22673, 0.88393)
(-0.01102, 0.22662, 0.88387)
(-0.01106, 0.22666, 0.88401)
(-0.01114, 0.22667, 0.88407)
(-0.01089, 0.22523, 0.88277)
(-0.01089, 0.22523, 0.88277)
(-0.01113, 0.22552, 0.88345)
(-0.01113, 0.22552, 0.88345)
(-0.01112, 0.22557, 0.88345)
(-0.01112, 0.22556, 0.88346)
(-0.01112, 0.22556, 0.88346)
(-0.01112, 0.22556, 0.88346)
(-0.01112, 0.22556, 0.88346)
(-0.01112, 0.22556, 0.88346)
(-0.01134, 0.22553, 0.88389)
(-0.01134, 0.22552, 0.88389)
(-0.01134, 0.22553, 0.88390)
(-0.01134, 0.22552, 0.88390)
(-0.01134, 0.22552, 0.88390)
(-0.01134, 0.22552, 0.88390)
(-0.01187, 0.22699, 0.88434)
(-0.01189, 0.22683, 0.88456)
(-0.01189, 0.22683, 0.88456)
(-0.01189, 0.22683, 0.88456)
(-0.01189, 0.22683, 0.88456)
(-0.01189, 0.22683, 0.88456)
(-0.01189, 0.22683, 0.88456)
(-0.01189, 0.22683, 0.88456)
(-0.01189, 0.22683, 0.88456)
(-0.01189, 0.22683, 0.88456)
(-0.01189, 0.22683, 0.88456)
(-0.01201, 0.22674, 0.88461)
(-0.01201, 0.22674, 0.88461)
(-0.01167, 0.22674, 0.88451)
(-0.01167, 0.22674, 0.88451)
(-0.00693, 0.22686, 0.88420)
(-0.00692, 0.22685, 0.88421)
(-0.00276, 0.22420, 0.88507)
(-0.00135, 0.22375, 0.88542)
(0.00525, 0.22296, 0.88731)
(0.01064, 0.22575, 0.88890)
(0.01457, 0.22847, 0.89041)
(0.02033, 0.22884, 0.89053)
(0.02909, 0.22839, 0.89437)
(0.03392, 0.22464, 0.88975)
(0.04296, 0.22351, 0.88660)
(0.04904, 0.22247, 0.88683)
(0.05505, 0.22164, 0.88649)
(0.05980, 0.21715, 0.88592)
(0.06680, 0.21726, 0.88522)
(0.07231, 0.21932, 0.88884)
(0.07645, 0.21896, 0.89220)
(0.08428, 0.21419, 0.88518)
(0.08774, 0.21291, 0.88385)
(0.08897, 0.21280, 0.88417)
(0.09549, 0.21371, 0.88492)
(0.09549, 0.21371, 0.88492)
(0.10181, 0.21178, 0.88492)
(0.10680, 0.21289, 0.88877)
(0.11099, 0.21435, 0.88942)
(0.11104, 0.21434, 0.88938)
(0.11121, 0.21429, 0.88922)
(0.11638, 0.21405, 0.88854)
(0.11737, 0.21500, 0.88778)
(0.11737, 0.21500, 0.88778)
(0.11765, 0.21480, 0.88742)
(0.11888, 0.21238, 0.88537)
(0.11888, 0.21238, 0.88537)
(0.11888, 0.21238, 0.88535)
(0.11900, 0.21229, 0.88501)
(0.11933, 0.21207, 0.88388)
(0.11886, 0.21272, 0.88394)
(0.11613, 0.21320, 0.88594)
(0.11575, 0.21394, 0.88629)
(0.11567, 0.21391, 0.88625)
(0.11515, 0.21367, 0.88614)
(0.11468, 0.21385, 0.88601)
(0.11405, 0.21426, 0.88489)
(0.11312, 0.21462, 0.88704)
(0.11271, 0.21494, 0.88559)
(0.11173, 0.21475, 0.88552)
(0.11142, 0.21485, 0.88569)
(0.11060, 0.21264, 0.88467)
(0.10679, 0.21478, 0.88567)
(0.10543, 0.21660, 0.88832)
(0.10374, 0.21483, 0.88497)
(0.10241, 0.21548, 0.88538)
(0.09766, 0.21925, 0.88580)
(0.09161, 0.21670, 0.88445)
(0.08690, 0.21735, 0.88860)
(0.08253, 0.21604, 0.89382)
(0.07832, 0.21419, 0.89046)
(0.07278, 0.21721, 0.89044)
(0.06308, 0.21730, 0.88933)
