(-0.02746, 0.17757, 0.95173)
(-0.02752, 0.17640, 0.95141)
(-0.02751, 0.17638, 0.95142)
(-0.03200, 0.17986, 0.95447)
(-0.03226, 0.18020, 0.95525)
(-0.03043, 0.17826, 0.95264)
(-0.02798, 0.18059, 0.95424)
(-0.02909, 0.18043, 0.95546)
(-0.02618, 0.17836, 0.95255)
(-0.02633, 0.17679, 0.95681)
(-0.02884, 0.17427, 0.96016)
(-0.02798, 0.17669, 0.96396)
(-0.02596, 0.17739, 0.96556)
(-0.02593, 0.17753, 0.96888)
(-0.02691, 0.17600, 0.96914)
(-0.02540, 0.17572, 0.97399)
(-0.02497, 0.17763, 0.97918)
(-0.02481, 0.17645, 0.98214)
(-0.02315, 0.17556, 0.98134)
(-0.02369, 0.17523, 0.98267)
(-0.02679, 0.17966, 0.98303)
(-0.02462, 0.18300, 0.98576)
(-0.02542, 0.18446, 0.98603)
(-0.02285, 0.18368, 0.98790)
(-0.02382, 0.18789, 0.98797)
(-0.02391, 0.18410, 0.98550)
(-0.02493, 0.18541, 0.98863)
(-0.02489, 0.18434, 0.98995)
(-0.02482, 0.18471, 0.98937)
(-0.02246, 0.18527, 0.99606)
(-0.02247, 0.18549, 0.99587)
(-0.02405, 0.18526, 0.99547)
(-0.02442, 0.18509, 0.99532)
(-0.02494, 0.18714, 0.99509)
(-0.02398, 0.18392, 0.99382)
(-0.02482, 0.18738, 0.99275)
(-0.02613, 0.18460, 0.99131)
(-0.02652, 0.18411, 0.99173)
(-0.02639, 0.18466, 0.99281)
(-0.02683, 0.18544, 0.99312)
(-0.02646, 0.18626, 0.99517)
(-0.02614, 0.18732, 0.99668)
(-0.02972, 0.18967, 1.00100)
(-0.03020, 0.18850, 1.00009)
(-0.03020, 0.18850, 1.00010)
(-0.02989, 0.18860, 1.00016)
(-0.02697, 0.18840, 1.00167)
(-0.02697, 0.18840, 1.00167)
(-0.02697, 0.18840, 1.00167)
(-0.02285, 0.18788, 1.00249)
(-0.02362, 0.18869, 1.00213)
(-0.02225, 0.18842, 1.00181)
(-0.02223, 0.18840, 1.00179)
(-0.02222, 0.18840, 1.00177)
(-0.02222, 0.18842, 1.00173)
(-0.02222, 0.18842, 1.00173)
(-0.02222, 0.18842, 1.00173)
(-0.02215, 0.18835, 1.00160)
(-0.02215, 0.18839, 1.00140)
(-0.02214, 0.18839, 1.00139)
(-0.02214, 0.18839, 1.00139)
(-0.02214, 0.18839, 1.00139)
(-0.02214, 0.18839, 1.00139)
(-0.02215, 0.18839, 1.00138)
(-0.02215, 0.18839, 1.00138)
(-0.02215, 0.18839, 1.00138)
(-0.02215, 0.18839, 1.00138)
(-0.02215, 0.18839, 1.00138)
(-0.02215, 0.18839, 1.00138)
(-0.02215, 0.18839, 1.00138)
(-0.02215, 0.18839, 1.00138)
(-0.02215, 0.18839, 1.00138)
(-0.02215, 0.18839, 1.00138)
(-0.02215, 0.18839, 1.00138)
(-0.02215, 0.18839, 1.00138)
(-0.02215, 0.18839, 1.00138)
(-0.02215, 0.18839, 1.00138)
(-0.02209, 0.18842, 1.00081)
(-0.02207, 0.18842, 1.00080)
(-0.01691, 0.18888, 0.99988)
(-0.01523, 0.18955, 0.99987)
(-0.01207, 0.18872, 0.99601)
(-0.01206, 0.18872, 0.99600)
(-0.00540, 0.18820, 0.99402)
(-0.00512, 0.18819, 0.99392)
(0.00107, 0.18821, 0.99629)
(0.00110, 0.18821, 0.99629)
(0.00824, 0.18971, 0.99864)
(0.01158, 0.19022, 0.99600)
(0.01466, 0.18643, 0.99385)
(0.02784, 0.18342, 0.99378)
(0.03385, 0.18390, 0.99472)
